MovieID,Title,Genres,Directors,Cast,Runtimes,Production_companies
2418,Nothing in Common (1986),Comedy,Garry Marshall,"Tom Hanks, Jackie Gleason, Eva Marie Saint, Hector Elizondo, Barry Corbin",118,"Delphi Films, Rastar Productions, TriStar Pictures"
2419,Extremities (1986),Drama|Thriller,Robert M. Young,"Farrah Fawcett, James Russo, Alfre Woodard, Diana Scarwid, Sandy Martin",89,Atlantic Entertainment Group
2420,"Karate Kid, The (1984)",Drama,John G. Avildsen,"Ralph Macchio, Pat Morita, Elisabeth Shue, Martin Kove, Randee Heller",126,"Columbia Pictures, Delphi II Productions, Jerry Weintraub Productions"
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,John G. Avildsen,"Pat Morita, Ralph Macchio, Pat E. Johnson, Bruce Malmuth, Eddie Smith",113,"Columbia Pictures, Delphi V Productions"
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,John G. Avildsen,"Ralph Macchio, Pat Morita, Robyn Lively, Thomas Ian Griffith, Martin Kove",112,"Columbia Pictures, Weintraub International Group"
2423,Christmas Vacation (1989),Comedy,Jeremiah S. Chechik,"Chevy Chase, Beverly D'Angelo, Juliette Lewis, Johnny Galecki, John Randolph",97,"Hughes Entertainment, National Lampoon"
2424,You've Got Mail (1998),Comedy|Romance,Nora Ephron,"Tom Hanks, Meg Ryan, Greg Kinnear, Parker Posey, Jean Stapleton",119,Warner Bros.
2425,"General, The (1998)",Crime,John Boorman,"Brendan Gleeson, Adrian Dunbar, Sean McGinley, Maria Doyle Kennedy, Angeline Ball",124,"Bord Scannán na hÉireann / The Irish Film Board, J & M, Merlin Films"
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,Paul Greengrass,"Helena Bonham Carter, Kenneth Branagh, Gemma Jones, Holly Aird, Ray Stevenson",101,"Distant Horizon, BBC Film"
2427,"Thin Red Line, The (1998)",Action|Drama|War,Terrence Malick,"Kirk Acevedo, Penelope Allen, Benjamin Green, Simon Billig, Mark Boone Junior",170,"Fox 2000 Pictures, Geisler-Roberdeau, Phoenix Pictures"
2428,"Faculty, The (1998)",Horror|Sci-Fi,Robert Rodriguez,"Jordana Brewster, Clea DuVall, Laura Harris, Josh Hartnett, Shawn Hatosy",104,"Dimension Films, Los Hooligans Productions"
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,Ron Underwood,"Charlize Theron, Bill Paxton, Rade Serbedzija, Peter Firth, David Paymer",114,"Walt Disney Pictures, RKO Pictures, RKO Radio Pictures, The Jacobson Company"
2431,Patch Adams (1998),Comedy|Drama,Tom Shadyac,"Robin Williams, Daniel London, Monica Potter, Philip Seymour Hoffman, Bob Gunton",115,"Universal Pictures, Blue Wolf Productions, Farrell/Minoff, Bungalow 78 Productions, O Entertainment"
2432,Stepmom (1998),Drama,Chris Columbus,"Julia Roberts, Susan Sarandon, Ed Harris, Jena Malone, Liam Aiken",125,"TriStar Pictures, 1492 Pictures, Columbia Pictures"
2433,"Civil Action, A (1998)",Drama,Steven Zaillian,"John Travolta, Robert Duvall, Tony Shalhoub, William H. Macy, Zeljko Ivanek",115,"Touchstone Pictures, Paramount Pictures, Wildwood Enterprises, Scott Rudin Productions"
2434,Down in the Delta (1998),Drama,Maya Angelou,"Alfre Woodard, Al Freeman Jr., Mary Alice, Esther Rolle, Loretta Devine",112,"Amen Ra Films, Chris/Rose Productions, Showtime Networks"
2435,Hurlyburly (1998),Drama,Anthony Drazan,"Sean Penn, Kevin Spacey, Robin Wright, Chazz Palminteri, Garry Shandling",122,"FilmColony, Storm Entertainment"
2436,Tea with Mussolini (1999),Comedy,Franco Zeffirelli,"Cher, Judi Dench, Joan Plowright, Maggie Smith, Lily Tomlin",117,"Medusa Film, Cattleya, Cineritmo, Film and General Productions"
2437,Wilde (1997),Drama,Brian Gilbert,"Stephen Fry, Jude Law, Vanessa Redgrave, Jennifer Ehle, Gemma Jones",118,"Samuelson Productions, Dove International, NDF International, Pony Canyon, Pandora Films, Capitol Films, BBC Film, The Greenlight Fund"
2438,Outside Ozona (1998),Drama|Thriller,J.S. Cardone,"Robert Forster, Kevin Pollak, Sherilyn Fenn, David Paymer, Penelope Ann Miller",100,"Millennium Films, Sandstorm Films, TriStar Pictures"
2439,Affliction (1997),Drama,Paul Schrader,"Nick Nolte, Brigid Tierney, Holmes Osborne, Jim True-Frost, Tim Post",114,"JVC Entertainment Networks, Kingsgate Films, Largo Entertainment"
2440,Another Day in Paradise (1998),Drama,Larry Clark,"James Woods, Melanie Griffith, Vincent Kartheiser, Natasha Gregson Wagner, James Otis",101,Chinese Bookie Pictures
2441,"Hi-Lo Country, The (1998)",Drama|Western,Stephen Frears,"Billy Crudup, Woody Harrelson, Cole Hauser, Enrique Castillo, Darren E. Burrows",114,"De Fina-Cappa, Polygram Filmed Entertainment, Working Title Films"
2442,Hilary and Jackie (1998),Drama,Anand Tucker,"Emily Watson, Rachel Griffiths, James Frain, David Morrissey, Charles Dance",121,"Arts Council of England, British Screen Productions, Channel Four Films, Intermedia Films, The Oxford Film Company"
2443,Playing by Heart (1998),Drama|Romance,Willard Carroll,"Angelina Jolie, Dennis Quaid, April Grace, Patricia Clarkson, Gena Rowlands",121,"Hyperion Pictures, Intermedia, Miramax, Morpheus"
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,Shane Meadows,"Danny Nussbaum, Toby, Bob Hoskins, Bruce Jones, Annette Badland",96,"Scala Films, BBC Film"
2445,At First Sight (1999),Drama,Irwin Winkler,"Val Kilmer, Mira Sorvino, Kelly McGillis, Steven Weber, Bruce Davison",128,Metro-Goldwyn-Mayer
2446,In Dreams (1999),Thriller,Neil Jordan,"Annette Bening, Katie Sagona, Aidan Quinn, Robert Downey Jr., Paul Guilfoyle",100,"Amblin Entertainment, Dreamworks Pictures"
2447,Varsity Blues (1999),Comedy|Drama,Brian Robbins,"James Van Der Beek, Jon Voight, Paul Walker, Ron Lester, Scott Caan",106,"MTV Films, Marquee Tollin/Robins, Paramount Pictures, Tova Laiter Production"
2448,Virus (1999),Horror|Sci-Fi,John Bruno,"Jamie Lee Curtis, William Baldwin, Donald Sutherland, Joanna Pacula, Marshall Bell",99,"Mutual Film Company, Universal Pictures, Dark Horse Entertainment, Valhalla Motion Pictures, Tele München Fernseh Produktionsgesellschaft (TMG), UGC PH, British Broadcasting Corporation (BBC), Marubeni, Toho-Towa, H2L Media Group"
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,Rod Amateau,"Phil Fondacaro, Anthony Newley, Mackenzie Astin, Katie Barberi, Ron MacLachlan",97,"Atlantic Entertainment Group, Topps Chewing Gum Company"
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,Willard Huyck,"Lea Thompson, Jeffrey Jones, Tim Robbins, Ed Gale, Chip Zien",110,"Universal Pictures, Lucasfilm"
2451,"Gate, The (1987)",Horror,Tibor Takács,"Stephen Dorff, Christa Denton, Louis Tripp, Kelly Rowan, Jennifer Irwin",85,"New Century Entertainment, The Vista Organisation, Alliance Entertainment, Gate Productions"
2452,"Gate II: Trespassers, The (1990)",Horror,Tibor Takács,"Louis Tripp, Simon Reynolds, James Villemaire, Pamela Adlon, Neil Munro",93,"Vision PDG, Alliance Entertainment, Epic Productions, New Century Vista Film Company"
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,Nick Castle,"Lucy Deakins, Jay Underwood, Bonnie Bedelia, Fred Savage, Colleen Dewhurst",114,"Lorimar Film Partners, Lorimar Motion Pictures, William F. White International"
2454,"Fly, The (1958)",Horror|Sci-Fi,Kurt Neumann,"David Hedison, Patricia Owens, Vincent Price, Herbert Marshall, Kathleen Freeman",94,"Twentieth Century Fox, Regal Films"
2455,"Fly, The (1986)",Horror|Sci-Fi,David Cronenberg,"Jeff Goldblum, Geena Davis, John Getz, Joy Boushel, Leslie Carlson",96,"SLM Production Group, Brooksfilms, Province of British Columbia Production Services Tax Credit"
2456,"Fly II, The (1989)",Horror|Sci-Fi,Chris Walas,"Eric Stoltz, Daphne Zuniga, Lee Richardson, John Getz, Frank C. Turner",105,"Brooksfilms, Alliance of Canadian Cinema, Television and Radio Artists"
2457,Running Scared (1986),Action|Comedy,Peter Hyams,"Gregory Hines, Billy Crystal, Steven Bauer, Darlanne Fluegel, Joe Pantoliano",107,"Metro-Goldwyn-Mayer, David Foster Productions, Turman-Foster Company"
2458,Armed and Dangerous (1986),Comedy|Crime,Mark L. Lester,"John Candy, Eugene Levy, Robert Loggia, Kenneth McMillan, Meg Ryan",88,"Columbia Pictures, Delphi V Productions, Frostbacks"
2459,"Texas Chainsaw Massacre, The (1974)",Horror,David Blue Garcia,"Sarah Yarkin, Elsie Fisher, Mark Burnham, Jacob Latimore, Moe Dunford",83,"Bad Hombre, Exurbia Films, Legendary Entertainment"
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,Tobe Hooper,"Dennis Hopper, Caroline Williams, Jim Siedow, Bill Moseley, Bill Johnson",101,"Cannon Films, Golan-Globus Productions"
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,Jeff Burr,"Kate Hodge, Ken Foree, R.A. Mihailoff, William Butler, Viggo Mortensen",85,Nicolas Entertainment
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,Kim Henkel,"Renée Zellweger, Matthew McConaughey, Robert Jacks, Tonie Perensky, Joe Stevens",87,"Ultra Muchos Productions, River City Films, Genre Pictures, Return Productions"
2463,Ruthless People (1986),Comedy,"Jim Abrahams, David Zucker, Jerry Zucker","Danny DeVito, Bette Midler, Judge Reinhold, Helen Slater, Anita Morris",93,"Touchstone Films, Silver Screen Partners II, Zucker Brothers Productions"
2464,Trick or Treat (1986),Horror,Charles Martin Smith,"Marc Price, Tony Fields, Lisa Orgolini, Doug Savant, Elaine Joyce",98,De Laurentiis Entertainment Group (DEG)
2465,Deadly Friend (1986),Horror,Wes Craven,"Matthew Labyorteaux, Kristy Swanson, Michael Sharrett, Anne Twomey, Anne Ramsey",91,"Warner Bros., Pan Arts, Layton"
2466,Belizaire the Cajun (1986),Drama,Glen Pitre,"Armand Assante, Gail Youngs, Michael Schoeffling, Stephen McHattie, Will Patton",103,Cote Blanche Productions
2467,"Name of the Rose, The (1986)",Mystery,Jean-Jacques Annaud,"Sean Connery, Christian Slater, Helmut Qualtinger, Elya Baskin, Michael Lonsdale",130,"Constantin Film, Cristaldifilm, Les Films Ariane, Zweites Deutsches Fernsehen (ZDF), Allied Filmmakers, FR 3 Cinéma, RAI Radiotelevisione Italiana"
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,Penny Marshall,"Whoopi Goldberg, Stephen Collins, John Wood, Carol Kane, Annie Potts",105,"Lawrence Gordon Productions, Silver Pictures, Twentieth Century Fox"
2469,Peggy Sue Got Married (1986),Comedy|Romance,Francis Ford Coppola,"Kathleen Turner, Nicolas Cage, Barry Miller, Catherine Hicks, Joan Allen",103,"TriStar Pictures, Rastar Pictures, Zoetrope Studios, Delphi V Productions"
2470,Crocodile Dundee (1986),Adventure|Comedy,Peter Faiman,"Paul Hogan, Linda Kozlowski, John Meillon, David Gulpilil, Ritchie Singer",97,Rimfire Films
2471,Crocodile Dundee II (1988),Adventure|Comedy,John Cornell,"Paul Hogan, Linda Kozlowski, John Meillon, Ernie Dingo, Steve Rackman",108,"Paramount Pictures, Polyphony Digital, Rimfire Films"
2472,Tough Guys (1986),Comedy,Jeff Kanew,"Burt Lancaster, Kirk Douglas, Charles Durning, Alexis Smith, Dana Carvey",104,"Touchstone Pictures, Silver Screen Partners II, Bryna Productions"
2473,Soul Man (1986),Comedy,Steve Miner,"C. Thomas Howell, Rae Dawn Chong, Arye Gross, James Earl Jones, Melora Hardin",104,"Balcor Film Investors, Steve Tisch Company"
2474,"Color of Money, The (1986)",Drama,Martin Scorsese,"Paul Newman, Tom Cruise, Mary Elizabeth Mastrantonio, Helen Shaver, John Turturro",119,"Touchstone Pictures, Silver Screen Partners II"
2475,52 Pick-Up (1986),Action|Mystery|Thriller,John Frankenheimer,"Roy Scheider, Ann-Margret, Vanity, John Glover, Robert Trebor",110,"Cannon Group, Golan-Globus Productions"
2476,Heartbreak Ridge (1986),Action|War,Clint Eastwood,"Clint Eastwood, Marsha Mason, Everett McGill, Moses Gunn, Eileen Heckart",130,"Jay Weston Productions, The Malpaso Company"
2477,Firewalker (1986),Adventure,J. Lee Thompson,"Chuck Norris, Louis Gossett Jr., Melody Anderson, Will Sampson, Sonny Landham",105,"Cannon Group, Golan-Globus Productions, Major Studio Partners"
2478,Three Amigos! (1986),Comedy|Western,John Landis,"Steve Martin, Chevy Chase, Martin Short, Alfonso Arau, Tony Plana",104,"L.A. Films, Home Box Office (HBO), Broadway Video"
2479,Gloria (1999),Drama|Thriller,Sidney Lumet,"Sharon Stone, Jean-Luke Figueroa, Jeremy Northam, Cathy Moriarty, George C. Scott",108,"Columbia Pictures, Eagle Point Production, Mandalay Entertainment"
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,Anne Fontaine,"Miou-Miou, Charles Berling, Stanislas Merhar, Mathilde Seigner, Nanou Meister",93,"Cinéa, Les Films Alain Sarde, Maestranza Films, Région Franche-Comté"
2481,My Name Is Joe (1998),Drama|Romance,Ken Loach,"Peter Mullan, Louise Goodall, Gary Lewis, Lorraine McIntosh, David McKay",105,"ARD Degeto Film, ARTE, Alta Films, Channel Four Films, Diaphana Distribution, Filmstiftung Nordrhein-Westfalen, La Sept Cinéma, Parallax Pictures, Road Movies Vierte Produktionen, Scottish Arts Council Lottery Fund, The Glasgow Film Fund, Tornasol Films, Westdeutscher Rundfunk"
2482,Still Crazy (1998),Comedy|Romance,Brian Gibson,"Stephen Rea, Billy Connolly, Jimmy Nail, Timothy Spall, Bill Nighy",95,"Columbia Pictures, Marmot Tandy Productions, The Greenlight Fund"
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,Álex de la Iglesia,"Álex Angulo, Armando De Razza, Santiago Segura, Terele Pávez, Nathalie Seseña",103,"Canal+ España, Iberoamericana Films Producción, M.G. S.R.L, Sociedad General de Televisión"
2485,She's All That (1999),Comedy|Romance,Robert Iscove,"Freddie Prinze Jr., Rachael Leigh Cook, Matthew Lillard, Paul Walker, Jodi Lyn O'Keefe",95,"Miramax, Tapestry Films, FilmColony, All That Productions"
2486,24-hour Woman (1998),Drama,Nancy Savoca,"Rosie Perez, Marianne Jean-Baptiste, Patti LuPone, Karen Duffy, Diego Serrano",93,"Dirt Road Productions, King City, Exile Films, Redeemable Features, Shooting Gallery"
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,Joe Carnahan,"Mike Maas, Nick Fenske, Mark Priolo, Joe Carnahan, Andrew Fowler",87,"Short Fuse Films, Next Wave Films"
2488,Peeping Tom (1960),Drama|Horror|Thriller,Michael Powell,"Karlheinz Böhm, Moira Shearer, Anna Massey, Maxine Audley, Brenda Bruce",101,Michael Powell
2489,Spanish Fly (1998),Drama,Daphna Kastner,"Felipe García Vélez, Daphna Kastner, Toni Cantó, Antonio Castro, Chantal Rios",91,"Banfilm, Canal+ España, Pinnacle Pictures, Portman Productions, Star Line TV Productions S.L., Televisión Española"
2490,Payback (1999),Action|Thriller,Brian Helgeland,"Mel Gibson, Gregg Henry, Maria Bello, David Paymer, Bill Duke",100,"Icon Entertainment International, Icon Productions"
2491,Simply Irresistible (1999),Comedy|Romance,Mark Tarlov,"Sarah Michelle Gellar, Sean Patrick Flanery, Patricia Clarkson, Dylan Baker, Lawrence Gilliard Jr.",96,"New Regency Productions, Polar Entertainment Corporation, Taurus Film"
2492,20 Dates (1998),Comedy,Myles Berkowitz,"Myles Berkowitz, Elisabeth Wagner, Richard Arlook, Tia Carrere, Robert McKee",87,Phoenician Films
2493,"Harmonists, The (1997)",Drama,Joseph Vilsmaier,"Ben Becker, Heino Ferch, Ulrich Noethen, Heinrich Schafmeister, Max Tidof",126,"Bavaria Film, Beta Film, Parathon, Iduna Film Produktiongesellschaft, Bavaria Atelier, Senator Film Produktion, Televersal, Dor Film Produktionsgesellschaft"
2494,"Last Days, The (1998)",Documentary,Whit Stillman,"Chloë Sevigny, Kate Beckinsale, Chris Eigeman, Mackenzie Astin, Matt Keeslar",113,"Castle Rock Entertainment, Polygram Filmed Entertainment, Westerly Films"
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,René Laloux,"Jennifer Drake, Eric Baugin, Jean Topart, Jean Valmont, Sylvie Lenoir",72,"Argos Films, Les Films Armorial, Institut National de l'Audiovisuel, Ceskoslovenský Filmexport, Krátký Film Praha, Office de Radiodiffusion Télévision Française"
2496,Blast from the Past (1999),Comedy|Romance,Hugh Wilson,"Brendan Fraser, Alicia Silverstone, Christopher Walken, Sissy Spacek, Dave Foley",112,"Forge, Midnight Sun Pictures, New Line Cinema"
2497,Message in a Bottle (1999),Romance,Luis Mandoki,"Kevin Costner, Robin Wright, Paul Newman, John Savage, Illeana Douglas",126,"Warner Bros., Bel Air Entertainment, Tig Productions, DiNovi Pictures"
2498,My Favorite Martian (1999),Comedy|Sci-Fi,Donald Petrie,"Christopher Lloyd, Jeff Daniels, Elizabeth Hurley, Daryl Hannah, Wallace Shawn",94,Walt Disney Pictures
2499,God Said 'Ha!' (1998),Comedy,Julia Sweeney,"Julia Sweeney, Quentin Tarantino",85,"Oh, Brother Productions Inc."
2500,Jawbreaker (1999),Comedy,Darren Stein,"Alexandra Adi, Tatyana Ali, Joni Allen, Charlotte Ayanna, Julie Benz",86,"Crossroads Films, Jawbreaker Productions Inc., Kramer-Tornell Productions, TriStar Pictures"
2501,October Sky (1999),Drama,Joe Johnston,"Jake Gyllenhaal, Chris Cooper, Laura Dern, Chris Owen, William Lee Scott",108,Universal Pictures
2503,"Apple, The (Sib) (1998)",Drama,Samira Makhmalbaf,"Massoumeh Naderi, Zahra Naderi, Ghorban Ali Naderi, Azizeh Mohamadi, Zahra Saghrisaz",86,"Hubert Bals Fund, MK2 Productions, Makhmalbaf Productions, Rotterdam Film Festival"
2504,200 Cigarettes (1999),Comedy|Drama,Risa Bramon Garcia,"Ben Affleck, Casey Affleck, Jennifer Albano, Jenni Blong, Morgan Brown",101,"Dogstar Films, Lakeshore Entertainment, MTV Films"
2505,8MM (1999),Thriller,Joel Schumacher,"Nicolas Cage, Joaquin Phoenix, James Gandolfini, Peter Stormare, Anthony Heald",123,"Columbia Pictures, Hofflund/Polone, Global Entertainment Productions GmbH & Company Medien KG"
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,Garry Marshall,"Juliette Lewis, Diane Keaton, Tom Skerritt, Giovanni Ribisi, Poppy Montgomery",129,"Touchstone Pictures, Mandeville Films"
2507,Breakfast of Champions (1999),Comedy,Alan Rudolph,"Bruce Willis, Albert Finney, Nick Nolte, Barbara Hershey, Glenne Headly",110,"Flying Heart Films, Hollywood Pictures, Rain City, Rational Packaging Company, Sugar Creek Productions, Summit Entertainment"
2509,Eight Days a Week (1997),Comedy,Michael Davis,"Joshua Schaefer, Keri Russell, RD Robb, Mark L. Taylor, Marcia Moran",92,Underdog Productions
2510,Just the Ticket (1999),Comedy|Romance,Richard Wenk,"Andy Garcia, Andie MacDowell, Richard Bradford, Alice Drummond, Fred Asparagus",115,"Canal+, CineSon Entertainment"
2511,"Long Goodbye, The (1973)",Crime,Robert Altman,"Elliott Gould, Nina van Pallandt, Sterling Hayden, Mark Rydell, Henry Gibson",112,"Lion's Gate Films, E-K, United Artists"
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,Francis Lawrence,"Dexter Sol Ansell, Rosa Gotzler, Clemens Schick, Fionnula Flanagan, Tom Blyth",157,"Color Force, Good Universe, Lions Gate Films, Lionsgate Films"
2513,Pet Sematary (1989),Horror,Mary Lambert,"Dale Midkiff, Fred Gwynne, Denise Crosby, Brad Greenquist, Michael Lombard",103,"Paramount Pictures, Laurel Productions"
2514,Pet Sematary II (1992),Horror,Mary Lambert,"Edward Furlong, Anthony Edwards, Clancy Brown, Jared Rushton, Darlanne Fluegel",100,"Paramount Pictures, Columbus Circle Films"
2516,Children of the Corn III (1994),Horror,Fritz Kiersch,"Peter Horton, Linda Hamilton, R.G. Armstrong, John Franklin, Courtney Gains",92,"Hal Roach Studios, New World Pictures, Angeles Entertainment Group, Inverness Productions, Gatlin Productions, Cinema Group Ventures, Cinema Group, Planet Productions"
